accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score,Risk Index,Risk Category,Year,Month Number,Month Name
403,Kolkata,West Bengal,22.626785,88.286183,19-Nov-22,07:00:00 AM,7,Saturday,1,highway,1,0,rain,low,26,high,poor road,minor,3,0,0,None,0.65,65,High,2022,11,November
580,Delhi,Delhi,28.630183,76.836074,10-Nov-24,11:00:00 AM,11,Sunday,1,rural,5,0,rain,low,18,high,distraction,minor,1,0,0,None,0.65,65,High,2024,11,November
974,Bangalore,Karnataka,12.887308,77.672836,04-Feb-25,02:00:00 PM,14,Tuesday,0,rural,2,1,rain,low,28,high,overspeeding,minor,3,0,0,None,0.65,65,High,2025,2,February
1152,Delhi,Delhi,28.862394,76.802091,15-Oct-22,11:00:00 PM,23,Saturday,1,urban,1,1,rain,low,16,high,poor road,minor,4,0,0,None,0.65,65,High,2022,10,October
1302,Kolkata,West Bengal,22.627199,88.314359,26-Apr-22,12:00:00 PM,12,Tuesday,0,urban,2,0,rain,low,39,high,drunk driving,minor,1,0,0,None,0.65,65,High,2022,4,April
1455,Pune,Maharashtra,18.424531,73.762636,31-Mar-23,11:00:00 PM,23,Friday,0,rural,4,1,rain,low,23,high,distraction,minor,3,0,0,None,0.65,65,High,2023,3,March
1624,Bangalore,Karnataka,12.822297,77.781457,06-Oct-23,11:00:00 PM,23,Friday,0,highway,2,0,rain,low,21,high,overspeeding,minor,2,0,0,None,0.65,65,High,2023,10,October
1951,Delhi,Delhi,28.684413,76.886256,31-Jan-22,07:00:00 AM,7,Monday,0,urban,6,0,rain,low,27,high,poor road,minor,3,0,0,None,0.65,65,High,2022,1,January
2038,Hyderabad,Telangana,17.588522,78.357945,14-Jul-23,11:00:00 AM,11,Friday,0,rural,6,1,rain,low,39,high,overspeeding,minor,1,0,0,None,0.65,65,High,2023,7,July
2453,Hyderabad,Telangana,17.466853,78.290711,21-Apr-23,11:00:00 AM,11,Friday,0,highway,6,0,rain,low,38,high,overspeeding,minor,5,0,0,None,0.65,65,High,2023,4,April
3193,Pune,Maharashtra,18.5221,73.990293,23-Sep-23,12:00:00 PM,12,Saturday,1,highway,6,0,rain,low,22,high,overspeeding,minor,2,0,0,None,0.65,65,High,2023,9,September
3379,Chennai,Tamil Nadu,13.182476,80.171201,08-Jun-23,03:00:00 AM,3,Thursday,0,highway,2,0,rain,low,38,high,distraction,minor,3,0,0,None,0.65,65,High,2023,6,June
3762,Mumbai,Maharashtra,19.233901,72.867348,06-Aug-23,04:00:00 PM,16,Sunday,1,highway,3,1,rain,low,38,high,drunk driving,minor,1,0,0,None,0.65,65,High,2023,8,August
4124,Kolkata,West Bengal,22.50447,88.21101,14-Dec-24,01:00:00 AM,1,Saturday,1,urban,1,1,rain,low,20,high,drunk driving,minor,3,0,0,None,0.65,65,High,2024,12,December
4441,Chennai,Tamil Nadu,13.053037,80.256862,15-Oct-24,01:00:00 PM,13,Tuesday,0,rural,2,0,rain,low,24,high,poor road,minor,1,0,0,None,0.65,65,High,2024,10,October
4646,Hyderabad,Telangana,17.464038,78.594158,04-May-22,10:00:00 PM,22,Wednesday,0,urban,4,1,rain,low,20,high,overspeeding,minor,2,0,0,None,0.65,65,High,2022,5,May
5479,Delhi,Delhi,28.550687,76.981964,02-Apr-22,04:00:00 PM,16,Saturday,1,highway,5,1,rain,low,33,high,overspeeding,minor,1,0,0,None,0.65,65,High,2022,4,April
5594,Pune,Maharashtra,18.685997,73.86739,10-Sep-22,10:00:00 PM,22,Saturday,1,urban,6,0,rain,low,39,high,poor road,minor,1,0,0,None,0.65,65,High,2022,9,September
5729,Mumbai,Maharashtra,19.025827,72.807405,12-Jun-22,07:00:00 AM,7,Sunday,1,rural,4,1,rain,low,18,high,overspeeding,minor,3,0,0,None,0.65,65,High,2022,6,June
5960,Pune,Maharashtra,18.451423,73.976899,06-Apr-22,07:00:00 AM,7,Wednesday,0,rural,1,0,rain,low,18,high,drunk driving,minor,4,0,0,None,0.65,65,High,2022,4,April
6337,Delhi,Delhi,28.74179,76.959813,28-Mar-23,12:00:00 PM,12,Tuesday,0,rural,1,0,rain,low,23,high,weather,minor,1,0,0,None,0.65,65,High,2023,3,March
6513,Mumbai,Maharashtra,18.877437,72.913915,04-Oct-22,06:00:00 AM,6,Tuesday,0,highway,5,0,rain,low,20,high,poor road,minor,4,0,0,None,0.65,65,High,2022,10,October
6533,Chennai,Tamil Nadu,13.180216,80.171662,26-Feb-23,12:00:00 PM,12,Sunday,1,highway,6,1,rain,low,31,high,distraction,minor,2,0,0,None,0.65,65,High,2023,2,February
6632,Pune,Maharashtra,18.525534,73.980137,06-Jan-22,12:00:00 PM,12,Thursday,0,urban,5,0,rain,low,25,high,distraction,minor,1,0,0,None,0.65,65,High,2022,1,January
6670,Mumbai,Maharashtra,19.283922,72.986536,28-Feb-22,11:00:00 AM,11,Monday,0,urban,1,0,rain,low,26,high,poor road,minor,4,0,0,None,0.65,65,High,2022,2,February
6704,Pune,Maharashtra,18.681891,73.776664,20-Nov-23,11:00:00 AM,11,Monday,0,rural,3,0,rain,low,26,high,overspeeding,minor,3,0,0,None,0.65,65,High,2023,11,November
6897,Chandigarh,Punjab,30.626118,76.806291,09-Nov-24,12:00:00 PM,12,Saturday,1,highway,2,1,rain,low,23,high,distraction,minor,1,0,0,None,0.65,65,High,2024,11,November
7220,Pune,Maharashtra,18.503938,73.736305,26-May-23,05:00:00 AM,5,Friday,0,rural,3,0,rain,low,34,high,distraction,minor,4,0,0,None,0.65,65,High,2023,5,May
7430,Kolkata,West Bengal,22.666023,88.467831,08-Dec-22,11:00:00 AM,11,Thursday,0,highway,4,1,rain,low,25,high,weather,minor,1,0,0,None,0.65,65,High,2022,12,December
7557,Mumbai,Maharashtra,18.972953,72.843194,08-Apr-24,11:00:00 PM,23,Monday,0,rural,5,0,rain,low,29,high,poor road,minor,1,0,0,None,0.65,65,High,2024,4,April
8161,Kolkata,West Bengal,22.565786,88.494986,21-Jun-22,09:00:00 PM,21,Tuesday,0,highway,3,0,rain,low,35,high,overspeeding,minor,3,0,0,None,0.65,65,High,2022,6,June
8245,Delhi,Delhi,28.894354,77.064072,15-Feb-24,09:00:00 PM,21,Thursday,0,urban,5,0,rain,low,34,high,overspeeding,minor,1,0,0,None,0.65,65,High,2024,2,February
8542,Pune,Maharashtra,18.514232,73.712568,30-Nov-24,02:00:00 PM,14,Saturday,1,urban,2,0,rain,low,21,high,weather,minor,1,0,0,None,0.65,65,High,2024,11,November
8591,Bangalore,Karnataka,12.88845,77.691056,28-Aug-23,05:00:00 AM,5,Monday,0,highway,1,1,rain,low,28,high,poor road,minor,4,0,0,None,0.65,65,High,2023,8,August
8612,Kolkata,West Bengal,22.432356,88.238809,04-Aug-24,03:00:00 PM,15,Sunday,1,rural,5,1,rain,low,35,high,poor road,minor,5,0,0,None,0.65,65,High,2024,8,August
8708,Pune,Maharashtra,18.639331,73.856545,05-Aug-23,05:00:00 AM,5,Saturday,1,rural,4,1,rain,low,18,high,distraction,minor,1,0,0,None,0.65,65,High,2023,8,August
8711,Pune,Maharashtra,18.448112,73.931099,01-Mar-25,02:00:00 PM,14,Saturday,1,rural,2,0,rain,low,40,high,drunk driving,minor,4,0,0,None,0.65,65,High,2025,3,March
8788,Delhi,Delhi,28.779936,76.834785,09-Mar-25,11:00:00 AM,11,Sunday,1,urban,6,1,rain,low,28,high,poor road,minor,4,0,0,None,0.65,65,High,2025,3,March
8871,Mumbai,Maharashtra,19.223371,72.764852,08-Aug-24,01:00:00 PM,13,Thursday,0,urban,6,1,rain,low,23,high,overspeeding,minor,4,0,0,None,0.65,65,High,2024,8,August
8903,Hyderabad,Telangana,17.521618,78.416386,06-Sep-24,11:00:00 AM,11,Friday,0,rural,6,1,rain,low,25,high,distraction,minor,2,0,0,None,0.65,65,High,2024,9,September
8979,Chennai,Tamil Nadu,12.913443,80.141601,02-Feb-23,09:00:00 PM,21,Thursday,0,rural,4,1,rain,low,38,high,drunk driving,minor,2,0,0,None,0.65,65,High,2023,2,February
9209,Kolkata,West Bengal,22.653216,88.403188,14-Feb-25,05:00:00 AM,5,Friday,0,highway,4,0,rain,low,37,high,poor road,minor,4,0,0,None,0.65,65,High,2025,2,February
9375,Pune,Maharashtra,18.57593,73.859289,27-Jun-24,01:00:00 PM,13,Thursday,0,highway,5,1,rain,low,40,high,weather,minor,3,0,0,None,0.65,65,High,2024,6,June
9419,Chandigarh,Punjab,30.763805,76.80946,07-Jun-23,02:00:00 AM,2,Wednesday,0,urban,3,0,rain,low,36,high,distraction,minor,1,0,0,None,0.65,65,High,2023,6,June
9648,Delhi,Delhi,28.649673,77.096407,15-Mar-25,06:00:00 AM,6,Saturday,1,rural,4,0,rain,low,38,high,drunk driving,minor,1,0,0,None,0.65,65,High,2025,3,March
9819,Bangalore,Karnataka,13.019709,77.635747,25-Apr-24,05:00:00 AM,5,Thursday,0,highway,6,1,rain,low,26,high,poor road,minor,5,0,0,None,0.65,65,High,2024,4,April
10277,Chandigarh,Punjab,30.733926,76.755731,11-Dec-23,09:00:00 PM,21,Monday,0,rural,3,0,rain,low,18,high,overspeeding,minor,1,0,0,None,0.65,65,High,2023,12,December
10298,Kolkata,West Bengal,22.426807,88.200374,10-Jan-23,05:00:00 AM,5,Tuesday,0,rural,2,0,rain,low,27,high,drunk driving,minor,2,0,0,None,0.65,65,High,2023,1,January
10492,Mumbai,Maharashtra,19.046434,72.811703,22-Feb-25,04:00:00 PM,16,Saturday,1,highway,1,0,rain,low,34,high,weather,minor,4,0,0,None,0.65,65,High,2025,2,February
10507,Bangalore,Karnataka,12.938157,77.547109,04-Nov-23,11:00:00 AM,11,Saturday,1,urban,6,0,rain,low,24,high,drunk driving,minor,3,0,0,None,0.65,65,High,2023,11,November
10560,Chandigarh,Punjab,30.754827,76.84507,16-May-22,09:00:00 PM,21,Monday,0,rural,2,1,rain,low,38,high,overspeeding,minor,5,0,0,None,0.65,65,High,2022,5,May
10688,Delhi,Delhi,28.493026,77.115815,06-Jan-24,03:00:00 PM,15,Saturday,1,highway,2,0,rain,low,21,high,overspeeding,minor,3,0,0,None,0.65,65,High,2024,1,January
10773,Mumbai,Maharashtra,19.047728,72.760719,01-Nov-22,01:00:00 PM,13,Tuesday,0,urban,1,0,rain,low,20,high,overspeeding,minor,2,0,0,None,0.65,65,High,2022,11,November
10834,Kolkata,West Bengal,22.440803,88.481353,22-Jul-23,03:00:00 PM,15,Saturday,1,highway,1,1,rain,low,28,high,drunk driving,minor,3,0,0,None,0.65,65,High,2023,7,July
10928,Bangalore,Karnataka,13.016978,77.534714,30-Sep-24,01:00:00 AM,1,Monday,0,highway,1,0,rain,low,28,high,distraction,minor,1,0,0,None,0.65,65,High,2024,9,September
10968,Hyderabad,Telangana,17.431841,78.27948,02-Aug-23,08:00:00 PM,20,Wednesday,0,rural,6,0,rain,low,36,high,drunk driving,minor,3,0,0,None,0.65,65,High,2023,8,August
11125,Pune,Maharashtra,18.427033,73.823269,07-Oct-24,05:00:00 AM,5,Monday,0,rural,5,0,rain,low,24,high,overspeeding,minor,1,0,0,None,0.65,65,High,2024,10,October
11436,Chandigarh,Punjab,30.765059,76.818738,08-Mar-22,11:00:00 AM,11,Tuesday,0,highway,1,0,rain,low,31,high,drunk driving,minor,2,0,0,None,0.65,65,High,2022,3,March
11448,Delhi,Delhi,28.861611,77.0127,14-Sep-24,04:00:00 AM,4,Saturday,1,urban,6,1,rain,low,29,high,drunk driving,minor,5,0,0,None,0.65,65,High,2024,9,September
11475,Hyderabad,Telangana,17.208242,78.55735,27-Jun-23,07:00:00 AM,7,Tuesday,0,urban,2,0,rain,low,34,high,poor road,minor,5,0,0,None,0.65,65,High,2023,6,June
11545,Hyderabad,Telangana,17.318106,78.254629,02-Jan-23,01:00:00 PM,13,Monday,0,urban,6,0,rain,low,24,high,weather,minor,1,0,0,None,0.65,65,High,2023,1,January
11633,Delhi,Delhi,28.846802,77.28992,24-Mar-23,08:00:00 PM,20,Friday,0,rural,1,1,rain,low,20,high,poor road,minor,1,0,0,None,0.65,65,High,2023,3,March
11905,Chennai,Tamil Nadu,12.863992,80.201757,24-May-23,12:00:00 PM,12,Wednesday,0,highway,4,0,rain,low,15,high,weather,minor,1,0,0,None,0.65,65,High,2023,5,May
11965,Kolkata,West Bengal,22.49778,88.233955,08-Aug-24,07:00:00 AM,7,Thursday,0,highway,6,0,rain,low,27,high,distraction,minor,1,0,0,None,0.65,65,High,2024,8,August
12023,Mumbai,Maharashtra,19.093738,72.715586,05-Jan-22,09:00:00 PM,21,Wednesday,0,highway,2,1,rain,low,30,high,drunk driving,minor,5,0,0,None,0.65,65,High,2022,1,January
12039,Bangalore,Karnataka,12.991136,77.414051,03-Sep-22,01:00:00 PM,13,Saturday,1,highway,3,1,rain,low,36,high,drunk driving,minor,4,0,0,None,0.65,65,High,2022,9,September
12157,Kolkata,West Bengal,22.680274,88.321492,03-Dec-24,11:00:00 PM,23,Tuesday,0,rural,6,0,rain,low,23,high,poor road,minor,3,0,0,None,0.65,65,High,2024,12,December
12222,Hyderabad,Telangana,17.302958,78.348319,09-Aug-24,12:00:00 PM,12,Friday,0,rural,6,1,rain,low,36,high,poor road,minor,1,0,0,None,0.65,65,High,2024,8,August
12226,Chennai,Tamil Nadu,13.123928,80.11579,12-Sep-23,12:00:00 PM,12,Tuesday,0,highway,6,0,rain,low,26,high,overspeeding,minor,2,0,0,None,0.65,65,High,2023,9,September
12280,Pune,Maharashtra,18.509,73.977572,04-Apr-25,12:00:00 PM,12,Friday,0,urban,6,1,rain,low,35,high,poor road,minor,4,0,0,None,0.65,65,High,2025,4,April
12640,Mumbai,Maharashtra,18.82684,72.783474,12-Jul-23,09:00:00 PM,21,Wednesday,0,highway,1,1,rain,low,23,high,weather,minor,1,0,0,None,0.65,65,High,2023,7,July
12868,Chandigarh,Punjab,30.645867,76.74475,19-Sep-23,10:00:00 PM,22,Tuesday,0,urban,3,1,rain,low,34,high,poor road,minor,3,0,0,None,0.65,65,High,2023,9,September
12989,Mumbai,Maharashtra,19.040442,72.846075,31-Mar-22,12:00:00 PM,12,Thursday,0,urban,1,0,rain,low,29,high,drunk driving,minor,4,0,0,None,0.65,65,High,2022,3,March
13217,Chandigarh,Punjab,30.755042,76.883779,08-Jun-24,11:00:00 AM,11,Saturday,1,urban,5,1,rain,low,34,high,drunk driving,minor,1,0,0,None,0.65,65,High,2024,6,June
13301,Chennai,Tamil Nadu,13.158031,80.28661,11-Jun-22,07:00:00 AM,7,Saturday,1,highway,1,0,rain,low,39,high,poor road,minor,3,0,0,None,0.65,65,High,2022,6,June
13389,Pune,Maharashtra,18.571626,73.707274,04-Jan-24,05:00:00 AM,5,Thursday,0,highway,2,1,rain,low,32,high,weather,minor,5,0,0,None,0.65,65,High,2024,1,January
13598,Kolkata,West Bengal,22.631758,88.478763,18-Dec-24,12:00:00 PM,12,Wednesday,0,highway,5,1,rain,low,39,high,poor road,minor,3,0,0,None,0.65,65,High,2024,12,December
13707,Pune,Maharashtra,18.523035,73.76257,23-Nov-24,10:00:00 PM,22,Saturday,1,urban,3,1,rain,low,35,high,weather,minor,5,0,0,None,0.65,65,High,2024,11,November
14331,Bangalore,Karnataka,13.007432,77.445143,29-Nov-22,04:00:00 PM,16,Tuesday,0,highway,1,0,rain,low,15,high,distraction,minor,1,0,0,None,0.65,65,High,2022,11,November
14407,Chandigarh,Punjab,30.736657,76.896045,22-Feb-25,03:00:00 PM,15,Saturday,1,rural,3,0,rain,low,20,high,poor road,minor,5,0,0,None,0.65,65,High,2025,2,February
14546,Mumbai,Maharashtra,19.071292,72.978573,08-Jul-22,03:00:00 PM,15,Friday,0,urban,4,0,rain,low,26,high,weather,minor,4,0,0,None,0.65,65,High,2022,7,July
14717,Chennai,Tamil Nadu,13.121409,80.107424,07-Apr-22,05:00:00 AM,5,Thursday,0,rural,3,1,rain,low,34,high,drunk driving,minor,2,0,0,None,0.65,65,High,2022,4,April
14828,Delhi,Delhi,28.878105,77.119803,07-Mar-23,11:00:00 PM,23,Tuesday,0,highway,1,1,rain,low,19,high,overspeeding,minor,4,0,0,None,0.65,65,High,2023,3,March
15208,Mumbai,Maharashtra,19.238705,72.957714,01-Jul-24,11:00:00 AM,11,Monday,0,highway,1,1,rain,low,20,high,drunk driving,minor,2,0,0,None,0.65,65,High,2024,7,July
16316,Chennai,Tamil Nadu,12.918566,80.215767,16-Jan-23,08:00:00 PM,20,Monday,0,urban,3,0,rain,low,40,high,drunk driving,minor,2,0,0,None,0.65,65,High,2023,1,January
16403,Delhi,Delhi,28.653288,77.147403,08-Aug-23,09:00:00 PM,21,Tuesday,0,highway,1,1,rain,low,27,high,distraction,minor,5,0,0,None,0.65,65,High,2023,8,August
16521,Pune,Maharashtra,18.578815,73.707397,19-Jan-24,01:00:00 PM,13,Friday,0,rural,1,1,rain,low,18,high,weather,minor,3,0,0,None,0.65,65,High,2024,1,January
16674,Chennai,Tamil Nadu,12.849446,80.297604,09-Dec-23,09:00:00 PM,21,Saturday,1,highway,5,0,rain,low,22,high,weather,minor,2,0,0,None,0.65,65,High,2023,12,December
16689,Kolkata,West Bengal,22.490623,88.461322,11-Feb-24,01:00:00 AM,1,Sunday,1,highway,5,0,rain,low,15,high,poor road,minor,1,0,0,None,0.65,65,High,2024,2,February
16998,Bangalore,Karnataka,12.819003,77.612496,07-Sep-23,05:00:00 AM,5,Thursday,0,highway,1,1,rain,low,33,high,weather,minor,3,0,0,None,0.65,65,High,2023,9,September
17032,Chandigarh,Punjab,30.614639,76.833807,06-Nov-24,03:00:00 PM,15,Wednesday,0,urban,6,0,rain,low,22,high,drunk driving,minor,2,0,0,None,0.65,65,High,2024,11,November
17075,Pune,Maharashtra,18.417124,73.790663,01-Mar-23,11:00:00 AM,11,Wednesday,0,rural,2,0,rain,low,31,high,weather,minor,4,0,0,None,0.65,65,High,2023,3,March
17201,Delhi,Delhi,28.627736,77.184571,01-Sep-22,08:00:00 PM,20,Thursday,0,urban,1,1,rain,low,31,high,distraction,minor,1,0,0,None,0.65,65,High,2022,9,September
17430,Delhi,Delhi,28.649546,76.871109,03-Jun-23,02:00:00 PM,14,Saturday,1,urban,2,0,rain,low,38,high,weather,minor,2,0,0,None,0.65,65,High,2023,6,June
17562,Chennai,Tamil Nadu,12.939459,80.12713,13-Mar-22,10:00:00 PM,22,Sunday,1,rural,5,1,rain,low,30,high,poor road,minor,2,0,0,None,0.65,65,High,2022,3,March
17697,Mumbai,Maharashtra,19.257667,72.720503,25-May-23,05:00:00 AM,5,Thursday,0,highway,2,0,rain,low,31,high,poor road,minor,1,0,0,None,0.65,65,High,2023,5,May
17757,Pune,Maharashtra,18.480609,73.863907,06-Jun-23,02:00:00 PM,14,Tuesday,0,highway,3,1,rain,low,31,high,distraction,minor,5,0,0,None,0.65,65,High,2023,6,June
17916,Pune,Maharashtra,18.699673,73.947116,21-Feb-25,01:00:00 AM,1,Friday,0,highway,5,0,rain,low,40,high,drunk driving,minor,2,0,0,None,0.65,65,High,2025,2,February
18120,Mumbai,Maharashtra,18.984,72.976145,04-Mar-22,05:00:00 AM,5,Friday,0,rural,6,1,rain,low,34,high,poor road,minor,1,0,0,None,0.65,65,High,2022,3,March
18548,Delhi,Delhi,28.498071,76.893442,17-Jan-22,11:00:00 PM,23,Monday,0,rural,1,0,rain,low,38,high,overspeeding,minor,3,0,0,None,0.65,65,High,2022,1,January
18934,Delhi,Delhi,28.708514,77.02751,12-Apr-23,06:00:00 AM,6,Wednesday,0,rural,3,1,rain,low,15,high,overspeeding,minor,1,0,0,None,0.65,65,High,2023,4,April
19415,Hyderabad,Telangana,17.223722,78.577719,23-Apr-24,05:00:00 AM,5,Tuesday,0,urban,1,1,rain,low,25,high,poor road,minor,1,0,0,None,0.65,65,High,2024,4,April
19435,Delhi,Delhi,28.466969,77.182378,02-Jul-23,08:00:00 PM,20,Sunday,1,urban,3,0,rain,low,35,high,weather,minor,1,0,0,None,0.65,65,High,2023,7,July
19655,Pune,Maharashtra,18.49188,73.869063,14-Feb-23,12:00:00 PM,12,Tuesday,0,rural,5,1,rain,low,33,high,poor road,minor,3,0,0,None,0.65,65,High,2023,2,February
19759,Delhi,Delhi,28.591302,76.912551,29-Jun-23,03:00:00 PM,15,Thursday,0,rural,3,0,rain,low,29,high,overspeeding,minor,2,0,0,None,0.65,65,High,2023,6,June
791,Pune,Maharashtra,18.605886,73.975941,16-Nov-23,01:00:00 PM,13,Thursday,0,urban,1,0,rain,low,28,high,drunk driving,minor,4,2,0,None,0.65,65,High,2023,11,November
1140,Delhi,Delhi,28.605926,77.225457,07-Dec-22,03:00:00 PM,15,Wednesday,0,highway,2,1,rain,low,16,high,overspeeding,minor,2,2,0,None,0.65,65,High,2022,12,December
1803,Pune,Maharashtra,18.621478,73.955777,02-Jun-23,01:00:00 PM,13,Friday,0,highway,2,1,rain,low,39,high,overspeeding,minor,3,2,0,None,0.65,65,High,2023,6,June
2241,Bangalore,Karnataka,13.199088,77.67186,18-Nov-24,11:00:00 PM,23,Monday,0,rural,4,0,rain,low,18,high,poor road,minor,4,2,0,None,0.65,65,High,2024,11,November
2745,Pune,Maharashtra,18.644191,73.740713,19-Apr-22,02:00:00 AM,2,Tuesday,0,urban,3,0,rain,low,40,high,drunk driving,minor,2,2,0,None,0.65,65,High,2022,4,April
2853,Mumbai,Maharashtra,19.048066,72.987837,03-Aug-24,08:00:00 PM,20,Saturday,1,urban,5,0,rain,low,19,high,distraction,minor,3,2,0,None,0.65,65,High,2024,8,August
3012,Hyderabad,Telangana,17.401385,78.371138,10-Oct-22,11:00:00 AM,11,Monday,0,rural,3,0,rain,low,19,high,weather,minor,2,2,0,None,0.65,65,High,2022,10,October
3102,Delhi,Delhi,28.406632,76.837638,26-Jul-22,12:00:00 PM,12,Tuesday,0,highway,4,0,rain,low,39,high,weather,minor,4,2,0,None,0.65,65,High,2022,7,July
3256,Chennai,Tamil Nadu,13.175468,80.104464,21-Dec-24,03:00:00 PM,15,Saturday,1,highway,5,0,rain,low,16,high,poor road,minor,2,2,0,None,0.65,65,High,2024,12,December
3616,Bangalore,Karnataka,13.01008,77.716395,10-Aug-22,12:00:00 PM,12,Wednesday,0,urban,2,1,rain,low,40,high,drunk driving,minor,5,2,0,None,0.65,65,High,2022,8,August
3714,Chennai,Tamil Nadu,12.877694,80.214263,29-Mar-25,02:00:00 PM,14,Saturday,1,rural,4,0,rain,low,30,high,drunk driving,minor,5,2,0,None,0.65,65,High,2025,3,March
3758,Hyderabad,Telangana,17.249429,78.250044,13-Apr-22,12:00:00 PM,12,Wednesday,0,rural,2,1,rain,low,32,high,drunk driving,minor,2,2,0,None,0.65,65,High,2022,4,April
4221,Pune,Maharashtra,18.677445,73.79009,20-Jul-24,01:00:00 PM,13,Saturday,1,highway,6,0,rain,low,36,high,distraction,minor,5,2,0,None,0.65,65,High,2024,7,July
4421,Chennai,Tamil Nadu,12.840675,80.172056,10-Sep-23,09:00:00 PM,21,Sunday,1,highway,1,0,rain,low,32,high,weather,minor,4,2,0,None,0.65,65,High,2023,9,September
4621,Kolkata,West Bengal,22.649831,88.304298,31-Jan-23,03:00:00 AM,3,Tuesday,0,rural,5,1,rain,low,17,high,overspeeding,minor,2,2,0,None,0.65,65,High,2023,1,January
5114,Kolkata,West Bengal,22.57082,88.444098,07-Dec-24,10:00:00 PM,22,Saturday,1,urban,3,0,rain,low,32,high,overspeeding,minor,2,2,0,None,0.65,65,High,2024,12,December
5795,Chandigarh,Punjab,30.762722,76.741932,06-Feb-24,09:00:00 PM,21,Tuesday,0,rural,3,1,rain,low,15,high,weather,minor,3,2,0,None,0.65,65,High,2024,2,February
7152,Kolkata,West Bengal,22.636536,88.309581,24-Apr-23,12:00:00 PM,12,Monday,0,urban,4,1,rain,low,34,high,distraction,minor,5,2,0,None,0.65,65,High,2023,4,April
7214,Mumbai,Maharashtra,19.093354,72.990783,24-Feb-25,07:00:00 AM,7,Monday,0,highway,4,1,rain,low,24,high,distraction,minor,5,2,0,None,0.65,65,High,2025,2,February
7566,Kolkata,West Bengal,22.637324,88.216389,12-Jul-24,01:00:00 PM,13,Friday,0,highway,2,1,rain,low,18,high,overspeeding,minor,4,2,0,None,0.65,65,High,2024,7,July
7840,Bangalore,Karnataka,13.03107,77.668531,07-Jun-23,09:00:00 PM,21,Wednesday,0,urban,5,0,rain,low,15,high,distraction,minor,4,2,0,None,0.65,65,High,2023,6,June
8083,Bangalore,Karnataka,13.045021,77.41957,10-Aug-22,05:00:00 AM,5,Wednesday,0,urban,3,0,rain,low,39,high,overspeeding,minor,5,2,0,None,0.65,65,High,2022,8,August
8155,Chennai,Tamil Nadu,12.832635,80.160115,09-Apr-24,12:00:00 PM,12,Tuesday,0,rural,4,1,rain,low,23,high,weather,minor,2,2,0,None,0.65,65,High,2024,4,April
8819,Chennai,Tamil Nadu,12.877517,80.204191,22-Apr-22,06:00:00 AM,6,Friday,0,urban,6,1,rain,low,31,high,distraction,minor,4,2,0,None,0.65,65,High,2022,4,April
9272,Chennai,Tamil Nadu,12.86244,80.267736,11-Feb-25,08:00:00 PM,20,Tuesday,0,highway,1,1,rain,low,22,high,distraction,minor,3,2,0,None,0.65,65,High,2025,2,February
9352,Bangalore,Karnataka,12.819635,77.66143,01-Oct-24,03:00:00 PM,15,Tuesday,0,urban,4,1,rain,low,27,high,weather,minor,4,2,0,None,0.65,65,High,2024,10,October
9397,Kolkata,West Bengal,22.627978,88.395299,27-May-23,02:00:00 PM,14,Saturday,1,rural,5,0,rain,low,40,high,overspeeding,minor,4,2,0,None,0.65,65,High,2023,5,May
9550,Mumbai,Maharashtra,19.153473,72.764242,12-Mar-22,01:00:00 PM,13,Saturday,1,highway,4,0,rain,low,15,high,weather,minor,2,2,0,None,0.65,65,High,2022,3,March
9683,Kolkata,West Bengal,22.539173,88.49037,08-Sep-23,01:00:00 PM,13,Friday,0,highway,6,0,rain,low,23,high,overspeeding,minor,3,2,0,None,0.65,65,High,2023,9,September
9766,Mumbai,Maharashtra,18.83438,72.988298,10-Apr-25,11:00:00 AM,11,Thursday,0,highway,2,0,rain,low,27,high,overspeeding,minor,2,2,0,None,0.65,65,High,2025,4,April
9770,Kolkata,West Bengal,22.614962,88.327355,24-Feb-23,05:00:00 AM,5,Friday,0,urban,4,1,rain,low,36,high,distraction,minor,4,2,0,None,0.65,65,High,2023,2,February
